,price,bedroom,bathroom,sqm,developer,built_year,district,luxuary,public,BRT_distance,BTS_distance,MRT_distance,APL_distance,feature
142,9550000,1,1,70,Supalai - ศุภาลัย จำกัด (มหาชน),2015,Ratchathewi,0,0,no,no,no,370,"['cook', 'Water Heater', 'Bed', 'tv', 'furniture', 'High Floor', 'balcony', 'Renovated', 'Air-Conditioning']"
143,6900000,2,1,50,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2016,Ratchathewi,0,0,no,580,370,530,"['balcony', 'Private Garden', 'Air-Conditioning']"
144,5500000,1,1,48,no,2012,Ratchathewi,0,0,no,810,760,570,"['balcony', 'Private Garden', 'Air-Conditioning']"
145,20620000,2,2,68,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Ratchathewi,1,0,no,30,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
146,12400000,2,2,75,no,2012,Ratchathewi,0,0,no,170,180,140,"['pool', 'security', 'car park', 'fitness']"
147,4470000,0,1,27,no,2017,Ratchathewi,2,6,no,270,no,no,"['Club', 'pool', 'BBQ pits', 'Sky Lounge', 'sauna', 'Pavillion', 'Clubhouse', 'security', 'Library', 'car park', 'Launderette', 'Karaoke', 'fitness']"
148,6190000,1,1,32,no,2017,Ratchathewi,1,1,no,500,460,470,"['Function room', 'pool', 'sauna', 'security', 'fitness']"
149,3300000,0,1,34,no,2012,Ratchathewi,1,1,no,810,760,570,"['pool', 'Mini-Mart', 'sauna', 'security', 'fitness']"
150,9600000,1,1,45,Quality Houses - ควอลิตี้ เฮ้าส์ จำกัด (มหาชน),2015,Ratchathewi,1,1,no,130,10,310,"['pool', 'sauna', 'Library', 'security', 'car park', 'fitness']"
151,4200000,1,1,30,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2021,Ratchathewi,2,1,no,570,450,430,"['pool', 'Mini-Mart', 'Sky Lounge', 'sauna', 'security', 'fitness']"
152,7000000,2,1,42,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2016,Ratchathewi,1,2,no,580,370,530,"['pool', 'Mini-Mart', 'Multi-purpose hall', 'sauna', 'security', 'car park', 'fitness']"
153,5511000,2,1,40,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,no,640,340,540,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
154,4600000,1,1,27,no,2017,Ratchathewi,2,2,no,340,no,500,"['pool', 'Multi-purpose hall', 'Sky Lounge', 'sauna', 'Library', 'security', 'car park', 'fitness']"
155,7200000,2,2,60,no,2013,Ratchathewi,0,0,no,260,no,240,"['pool', 'security', 'fitness']"
156,4900000,0,1,21,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2012,Ratchathewi,0,1,no,280,no,350,"['pool', 'Library', 'security', 'car park', 'fitness']"
157,7980000,1,1,30,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Ratchathewi,1,0,no,30,no,no,"['pool', 'sauna', 'security', 'car park', 'fitness']"
158,8420000,1,1,35,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
159,11000000,2,1,61,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2011,Ratchathewi,1,0,no,380,no,470,"['pool', 'sauna', 'security', 'fitness']"
160,11200000,2,2,80,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2013,Ratchathewi,0,0,no,230,150,250,"['Private Garden', 'security', 'car park', 'High Floor', 'view', 'balcony']"
161,15900000,2,2,60,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
162,2890000,0,1,22,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2016,Ratchathewi,1,2,110,420,no,no,"['pool', 'Mini-Mart', 'Multi-purpose hall', 'sauna', 'security', 'car park', 'fitness']"
163,3365012,1,1,25,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,no,640,340,540,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
164,3200000,0,1,22,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2016,Ratchathewi,1,2,no,580,370,530,"['pool', 'Mini-Mart', 'Multi-purpose hall', 'sauna', 'security', 'car park', 'fitness']"
165,4886472,1,1,35,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,no,640,340,540,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
166,3767165,1,1,27,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,no,640,340,540,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
167,5500000,1,1,34,no,2017,Ratchathewi,1,1,no,no,no,no,"['Function room', 'pool', 'sauna', 'security', 'fitness']"
168,6500000,1,1,35,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2015,Ratchathewi,0,0,no,260,no,no,"['security', 'car park', 'fitness']"
169,5500000,1,1,55,no,2008,Ratchathewi,1,1,no,630,no,620,"['pool', 'Mini-Mart', 'sauna', 'security', 'fitness']"
170,8500000,2,2,71,no,2012,Ratchathewi,0,0,no,no,no,80,"['balcony', 'Private Garden', 'Air-Conditioning']"
171,25800000,2,2,80,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
172,4750000,1,1,27,no,2017,Ratchathewi,2,2,no,340,no,500,"['pool', 'Multi-purpose hall', 'Sky Lounge', 'sauna', 'Library', 'security', 'car park', 'fitness']"
173,9390000,1,1,33.9,no,2022,Ratchathewi,0,1,no,380,no,no,"['pool', 'security', 'fitness', 'Game room']"
174,7100000,1,2,52,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2013,Ratchathewi,3,1,no,230,150,250,"['Function room', 'pool', 'sauna', 'security', 'car park', 'Driving range', 'Karaoke', 'fitness']"
175,10300000,2,1,49,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2018,Ratchathewi,1,0,no,160,no,540,"['pool', 'Sky Lounge', 'security', 'car park', 'fitness']"
176,11500000,1,2,80,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2013,Ratchathewi,0,0,no,230,150,250,"['Broadband Internet', 'Water Heater', 'Original Condition', 'High Floor', 'balcony', 'Kitchen']"
177,11500000,2,2,93,Supalai - ศุภาลัย จำกัด (มหาชน),2013,Ratchathewi,1,2,no,660,no,no,"['pool', 'Mini-Mart', 'sauna', 'Library', 'security', 'fitness']"
178,5614965,1,1,40,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,no,640,340,540,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
179,15500000,3,2,91,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2013,Ratchathewi,2,0,no,150,no,no,"['pool', 'sauna', 'security', 'fitness']"
180,5500000,1,1,48,no,2012,Ratchathewi,0,0,no,810,760,570,"['balcony', 'Private Garden', 'Air-Conditioning']"
181,2300000,1,1,31,no,2012,Ratchathewi,0,0,no,670,530,450,"['pool', 'security', 'fitness']"
182,8500000,0,1,45,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2015,Ratchathewi,2,0,no,590,no,670,"['pool', 'sauna', 'security', 'car park', 'fitness']"
183,7170000,0,1,29,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2019,Ratchathewi,0,0,no,40,no,690,['balcony']
184,12000000,1,1,62,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2010,Ratchathewi,0,0,no,150,no,240,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'High Floor', 'Fridge', 'balcony', 'Renovated', 'Air-Conditioning']"
185,5676550,1,1,34,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2015,Ratchathewi,0,0,no,260,no,no,"['security', 'car park', 'fitness']"
186,7900000,1,1,33,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
187,7000000,1,1,34,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
188,12850000,2,2,85,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2013,Ratchathewi,2,0,no,150,no,no,"['pool', 'sauna', 'security', 'fitness']"
189,7900000,1,1,28,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
190,15000000,2,2,75,no,2012,Ratchathewi,0,0,no,170,180,140,"['view', 'security', 'car park', 'Air-Conditioning']"
191,5974000,1,1,40,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,no,640,340,540,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
192,9600000,2,2,74,no,2012,Ratchathewi,1,1,no,810,760,570,"['pool', 'Mini-Mart', 'sauna', 'security', 'fitness']"
193,7290000,0,1,29,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2019,Ratchathewi,0,0,no,40,no,690,['balcony']
194,9900000,2,1,47,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2019,Ratchathewi,0,1,no,40,no,690,"['security', 'Lounge', 'fitness']"
195,5100000,1,1,46,no,2012,Ratchathewi,0,0,no,810,760,570,['Corner Unit']
196,5300000,1,1,44,no,2012,Ratchathewi,0,0,no,810,760,570,"['view', 'security', 'car park', 'Air-Conditioning']"
197,11000000,2,2,112,no,2007,Ratchathewi,0,0,no,640,no,no,"['balcony', 'Air-Conditioning']"
198,4812682,1,1,35,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,no,640,340,540,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
199,8800000,1,1,35,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2018,Ratchathewi,1,0,no,no,no,no,"['pool', 'Sky Lounge', 'security', 'car park', 'fitness']"
200,8450000,1,1,45,Quality Houses - ควอลิตี้ เฮ้าส์ จำกัด (มหาชน),2015,Ratchathewi,1,1,no,130,10,310,"['pool', 'sauna', 'Library', 'security', 'car park', 'fitness']"
201,6100000,1,1,28,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2018,Ratchathewi,1,0,no,160,no,540,"['pool', 'Sky Lounge', 'security', 'car park', 'fitness']"
202,2400000,1,1,38,no,2012,Ratchathewi,0,0,no,670,530,450,"['pool', 'security', 'fitness']"
203,8500000,2,2,75,no,2012,Ratchathewi,1,1,no,810,760,570,"['pool', 'Mini-Mart', 'sauna', 'security', 'fitness']"
204,16900000,2,1,56,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
205,8160000,1,1,31,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2013,Ratchathewi,0,0,no,300,no,490,['balcony']
206,13500000,2,2,80,no,2015,Ratchathewi,1,1,no,810,760,560,"['pool', 'sauna', 'Library', 'security', 'car park', 'fitness']"
207,5450000,1,1,36,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2010,Ratchathewi,0,3,no,150,no,240,"['Mini-Mart', 'Library', 'security', 'fitness', 'Playground']"
208,4670000,1,1,35,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2021,Ratchathewi,2,1,no,570,450,430,"['pool', 'Mini-Mart', 'Sky Lounge', 'sauna', 'security', 'fitness']"
209,4990000,2,1,47,no,2010,Ratchathewi,0,0,no,620,no,730,"['pool', 'security', 'fitness']"
210,11922779,2,1,47,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2019,Ratchathewi,0,0,no,40,no,690,"['Corner Unit', 'balcony']"
211,8549000,1,1,35,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2018,Ratchathewi,1,0,no,no,no,no,"['pool', 'Sky Lounge', 'security', 'car park', 'fitness']"
212,6800000,1,1,44,Supalai - ศุภาลัย จำกัด (มหาชน),2015,Ratchathewi,1,0,no,no,no,no,"['pool', 'sauna', 'security', 'fitness']"
213,7990000,1,1,35,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
214,8860008,1,1,35,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2019,Ratchathewi,0,1,no,40,no,690,"['security', 'Lounge', 'fitness']"
215,3500000,1,1,31,no,2013,Ratchathewi,0,0,no,390,no,810,"['balcony', 'Renovated', 'Air-Conditioning']"
216,15900000,2,2,60,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
217,4900000,1,1,31,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2016,Ratchathewi,1,2,no,580,370,530,"['pool', 'Mini-Mart', 'Multi-purpose hall', 'sauna', 'security', 'car park', 'fitness']"
218,3090000,1,1,39,no,2012,Ratchathewi,0,0,no,670,530,450,['Renovated']
219,5990000,2,1,49,no,2012,Ratchathewi,0,0,no,no,no,80,"['pool', 'security', 'car park', 'fitness']"
220,5350000,1,1,47,no,2012,Ratchathewi,0,0,no,810,760,570,"['Private Garden', 'security', 'car park', 'view', 'balcony']"
221,5531815,1,1,40,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,no,640,340,540,"['pool', 'Sky Lounge', 'sauna', 'security', 'car park', 'fitness']"
222,8159910,2,2,61,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2021,Ratchathewi,2,1,no,570,450,430,"['pool', 'Mini-Mart', 'Sky Lounge', 'sauna', 'security', 'fitness']"
223,5950000,1,1,34.81,no,2017,Ratchathewi,2,2,no,340,no,500,"['pool', 'Multi-purpose hall', 'Sky Lounge', 'sauna', 'Library', 'security', 'car park', 'fitness']"
224,13500000,2,2,81,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2013,Ratchathewi,1,0,no,230,150,250,"['SCV/SMATV System', 'Bathtub', 'security', 'balcony', 'Air-Conditioning']"
225,6650000,1,1,33,no,2017,Ratchathewi,1,1,no,500,460,470,"['Function room', 'pool', 'sauna', 'security', 'fitness']"
226,8830000,1,1,34,Sansiri - แสนสิริ จำกัด (มหาชน),2018,Ratchathewi,3,2,no,220,no,no,"['pool', 'Multi-purpose hall', 'sauna', 'Library', 'security', 'Jacuzzi', 'car park', 'fitness']"
227,10200000,1,1,70,Supalai - ศุภาลัย จำกัด (มหาชน),2015,Ratchathewi,0,0,no,no,no,no,"['Broadband Internet', 'security', 'car park', 'view', 'Air-Conditioning']"
228,3500000,0,1,33,no,2012,Ratchathewi,0,0,no,810,760,570,"['view', 'Private Garden', 'car park', 'security']"
229,15330000,2,2,69,no,2022,Ratchathewi,0,0,no,280,no,no,"['cook', 'Washing Machine', 'Bed', 'tv', 'furniture', 'Fridge', 'Air-Conditioning']"
230,6900000,1,1,29,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2019,Ratchathewi,0,1,no,40,no,690,"['security', 'Lounge', 'fitness']"
231,6500000,2,2,58,no,2008,Ratchathewi,1,1,no,630,no,620,"['pool', 'Mini-Mart', 'sauna', 'security', 'fitness']"
232,60000000,3,3,234,no,2015,Ratchathewi,1,1,no,810,760,560,"['pool', 'sauna', 'Library', 'security', 'car park', 'fitness']"
233,5000000,1,1,34,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2016,Ratchathewi,2,3,no,no,no,no,"['pool', 'BBQ pits', 'sauna', 'Library', 'security', 'Launderette', 'Karaoke', 'fitness']"
234,8490000,2,2,71.16,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2013,Ratchathewi,0,0,no,300,no,490,"['pool', 'security', 'fitness']"
235,8500000,1,1,50,no,2015,Ratchathewi,1,1,no,810,760,560,"['pool', 'sauna', 'Library', 'security', 'car park', 'fitness']"
236,14696000,2,2,69,no,2022,Ratchathewi,0,0,no,280,no,no,"['cook', 'Washing Machine', 'Bed', 'tv', 'furniture', 'Fridge', 'Air-Conditioning']"
237,14500000,2,2,64,Quality Houses - ควอลิตี้ เฮ้าส์ จำกัด (มหาชน),2015,Ratchathewi,1,1,no,130,10,310,"['pool', 'sauna', 'Library', 'security', 'car park', 'fitness']"
238,10000000,2,2,80.77,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2013,Ratchathewi,0,0,no,230,150,250,"['Water Heater', 'Bed', 'furniture', 'Renovated', 'Air-Conditioning']"
239,7400000,1,1,35,no,2017,Ratchathewi,1,1,no,500,460,470,"['Function room', 'pool', 'sauna', 'security', 'fitness']"
240,13900000,2,2,64,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2014,Ratchathewi,0,1,no,200,no,500,"['pool', 'Library', 'security', 'fitness']"
241,5000000,1,1,31,no,2017,Ratchathewi,0,0,no,500,460,470,"['cook', 'Washing Machine', 'Water Heater', 'Bed', 'furniture', 'tv', 'Fridge', 'Renovated', 'Air-Conditioning']"
