,bedroom,bathroom,sqm,developer,built_year,district,luxuary,public,BRT_distance,BTS_distance,MRT_distance,APL_distance,Air-Conditioning,Audio System,BBQ pits,Basketball court,Bathtub,Bed,Billiards room,Broadband Internet,Club,Clubhouse,Colonial Building,Corner Unit,DVD Player,Dishwasher,Driving range,Dryer,Fridge,Function room,Game room,Ground Floor,Hairdryer,High Floor,ISDN,Internet Connection,Iron / Ironing Board,Jacuzzi,Karaoke,Kitchen,Launderette,Library,Lounge,Low Floor,Maidsroom,Mini golf range,Mini-Mart,Multi-purpose hall,Original Condition,Outdoor Patio,Own Chiller Plant,Pantry,Pavillion,Penthouse,Playground,Private Garden,Private Pool,Putting Green,Reflexology Path,Renovated,Roof Terrace,SCV/SMATV System,Sea View,Sky Lounge,Squash court,Tennis courts,Vacuum Cleaner,Walk-in-wardrobe,Washing Machine,Water Heater,balcony,car park,cook,fitness,furniture,nan,pool,sauna,security,tv,view,y_true,y_pred,diff
4912,3,2,115.16,no,2019,Watthana,2,4,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,28000000,7603898.61111111,20396101.388888888
4913,2,1,44.0,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2014,Phra Khanong,0,0,10000,170,10000,10000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,5700000,4171876.666666666,1528123.333333334
4914,1,1,53.0,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2021,Pathum Wan,0,0,10000,800,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15500000,26066434.80503788,-10566434.805037878
4915,1,1,78.56,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2017,Khlong San,0,0,10000,240,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,24450000,32154235.292288944,-7704235.292288944
4916,1,1,35.0,L.P.N. Development - แอล.พี.เอ็น.ดีเวลลอปเม้นท์ จำกัด (มหาชน),2006,Huai Khwang,1,2,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2250000,2485506.071444895,-235506.07144489512
4917,2,2,65.0,no,2022,Ratchathewi,0,0,10000,280,10000,10000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,15160000,13113720.961815964,2046279.0381840356
4918,2,1,44.0,no,2019,Sathon,0,5,10000,10000,670,10000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,7490000,5745405.386215643,1744594.613784357
4919,1,1,63.0,no,2009,Sathon,0,0,10000,10000,750,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8500000,14391730.052356487,-5891730.052356487
4920,1,1,35.0,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2013,Bang Rak,0,0,10000,380,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6150000,6878250.650648368,-728250.6506483676
4921,1,1,58.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2007,Ratchathewi,1,0,10000,160,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,25000,9177719.5970696,-9152719.5970696
4922,2,2,69.0,no,2016,Bang Rak,0,0,10000,100,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,12875000,17670193.00748272,-4795193.007482719
4923,1,1,35.0,L.P.N. Development - แอล.พี.เอ็น.ดีเวลลอปเม้นท์ จำกัด (มหาชน),2006,Huai Khwang,1,2,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1990000,2485506.071444895,-495506.0714448951
4924,1,1,66.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2009,Pathum Wan,0,0,10000,540,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,11000000,9363201.626739576,1636798.3732604235
4925,1,1,43.0,no,2018,Pathum Wan,0,0,10000,280,10000,10000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,10500000,30914794.50401574,-20414794.50401574
4926,1,1,60.0,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2017,Khlong San,0,0,10000,240,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,18200000,32154235.292288944,-13954235.292288944
4927,1,1,35.0,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2016,Sathon,1,1,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,5300000,5394468.767056277,-94468.76705627702
4928,2,2,94.0,no,2009,Sathon,0,0,420,470,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,14800000,16896088.611111112,-2096088.611111112
4929,2,2,100.0,no,2009,Sathon,1,2,420,470,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,17000000,21744914.11609295,-4744914.11609295
4930,1,1,30.0,Sansiri - แสนสิริ จำกัด (มหาชน),2013,Ratchathewi,1,0,10000,30,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,7450000,6778669.396825398,671330.6031746017
4931,1,1,50.0,Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,2014,Pathum Wan,0,0,10000,330,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6631742,11016262.16982143,-4384520.16982143
4932,1,1,35.0,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2015,Ratchathewi,2,0,10000,590,10000,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,6200000,7706743.76984127,-1506743.7698412696
4933,1,1,45.5,Supalai - ศุภาลัย จำกัด (มหาชน),2014,Huai Khwang,0,0,10000,10000,340,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3000000,2183153.9285714286,816846.0714285714
4934,1,1,34.0,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2015,Ratchathewi,0,0,10000,260,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5676550,6578871.263814615,-902321.2638146151
4935,1,1,41.0,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2009,Chatuchak,0,0,10000,10000,370,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3800000,4471505.975368548,-671505.9753685482
4936,2,2,67.0,no,2014,Bang Rak,0,0,10000,10000,10000,10000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12700000,20913150.78571428,-8213150.78571428
4937,2,2,76.0,no,2019,Watthana,0,0,10000,200,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24500000,25661237.822901737,-1161237.822901737
4938,2,2,55.0,no,2013,Ratchathewi,0,0,10000,260,10000,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6490000,5010148.8587648235,1479851.1412351765
4939,1,1,34.62,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2018,Phra Khanong,1,0,10000,170,10000,10000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,4879000,7522538.856666667,-2643538.8566666674
4940,3,3,232.0,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,0,0,10000,520,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,52600000,16399829.376537306,36200170.62346269
4941,1,1,30.0,no,2017,Huai Khwang,0,2,10000,10000,10000,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2205000,4637487.341269841,-2432487.3412698414
4942,1,1,66.0,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2005,Bang Rak,0,0,10000,530,420,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16480000,15376346.235353146,1103653.7646468543
4943,1,1,35.0,no,2012,Ratchathewi,0,0,10000,670,530,450,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,2250000,6199700.0,-3949700.0
4944,1,1,60.55,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,2017,Khlong San,0,0,10000,240,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,22780000,32154235.292288944,-9374235.292288944
4945,1,1,51.0,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2015,Sathon,1,0,710,10000,10000,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7500000,8944258.452380953,-1444258.4523809534
4946,3,3,144.0,no,1993,Watthana,0,0,10000,630,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,16500000,11067075.757575758,5432924.242424242
4947,1,1,49.0,Sansiri - แสนสิริ จำกัด (มหาชน),2011,Khlong San,1,0,10000,200,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7500000,6234868.414520923,1265131.585479077
4948,0,1,25.45,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,10000,640,340,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,3300000,4729300.270127745,-1429300.2701277453
4949,2,1,70.0,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2017,Pathum Wan,0,0,10000,100,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24500000,32089018.690476194,-7589018.690476194
4950,2,2,86.0,Supalai - ศุภาลัย จำกัด (มหาชน),2021,Khlong San,1,1,10000,40,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,11000000,6829398.690476191,4170601.309523809
4951,2,2,56.0,no,2014,Bang Rak,0,0,430,170,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6516000,6269261.421717171,246738.57828282937
4952,1,1,45.0,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2010,Watthana,0,0,10000,10000,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8300000,7277490.945165944,1022509.0548340557
4953,1,1,28.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2012,Khlong Toei,0,0,10000,800,10000,10000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2000000,4687312.885154062,-2687312.885154062
4954,2,2,70.0,no,2013,Watthana,0,0,10000,10000,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9500000,10813108.992537728,-1313108.9925377276
4955,2,2,85.0,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2020,Bang Rak,4,1,10000,440,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,19673000,15595901.50776955,4077098.4922304507
4956,3,4,145.0,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),2012,Khlong San,2,3,10000,10000,10000,10000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,16900000,25874055.26712866,-8974055.267128661
4957,3,3,176.0,no,2012,Khlong Toei,0,0,10000,750,830,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36000000,27665835.8989899,8334164.101010099
4958,2,1,61.0,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2009,Chatuchak,0,0,10000,10000,370,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5800000,4471505.975368548,1328494.0246314518
4959,2,2,100.0,TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,2008,Pathum Wan,1,0,10000,220,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,29900000,48671970.275884256,-18771970.275884256
4960,2,1,60.0,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2009,Chatuchak,0,0,10000,10000,370,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,6000000,4471505.975368548,1528494.0246314518
4961,1,1,32.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,0,0,10000,640,340,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4260000,7234480.714285714,-2974480.7142857136
4962,1,1,55.0,Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),2014,Ratchathewi,1,0,10000,210,10000,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,9400000,6377230.800167575,3022769.1998324255
4963,1,1,54.0,no,2020,Pathum Wan,2,2,10000,680,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,12800000,27211154.1468254,-14411154.1468254
4964,2,2,119.0,Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),2012,Khlong San,0,0,10000,520,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,24000000,23021043.27329074,978956.7267092615
4965,1,1,30.5,Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),2018,Bang Rak,0,0,10000,440,160,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,7450000,10712727.185234968,-3262727.1852349676
4966,2,1,40.0,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),2020,Ratchathewi,2,0,10000,640,340,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,5511000,4729300.270127745,781699.7298722547
4967,2,2,95.0,Quality Houses - ควอลิตี้ เฮ้าส์ จำกัด (มหาชน),2010,Pathum Wan,0,0,10000,480,10000,10000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,28000000,29485961.57245818,-1485961.5724581815
4968,2,1,63.0,Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),2009,Chatuchak,0,0,10000,10000,370,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5800000,4471505.975368548,1328494.0246314518
4969,2,1,54.0,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2022,Phra Khanong,0,0,10000,770,10000,10000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7004000,5196693.833333333,1807306.166666667
4970,1,1,31.0,Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),2013,Ratchathewi,2,0,10000,150,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,5250000,5895814.333520646,-645814.3335206462
4971,1,1,35.0,no,2017,Ratchathewi,1,1,10000,500,460,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,5500000,5825010.856643357,-325010.8566433573
